,index,country,province,region_1,year,lat,lon,location
4351,77571,Chile,Pirque,,2008,-33.6348808,-70.5729961,0
4352,77626,Germany,Nahe,,2006,53.7942267,10.13793,1
4353,77630,Italy,Sicily & Sardinia,Etna,2004,40.0473963,8.2869829,1
4354,77684,US,California,Mendocino,2002,38.628683,-92.5659635,1
4355,77691,Australia,Tasmania,Tasmania,2002,-31.95321805,152.55553581840277,0
4356,77699,US,California,Dry Creek Valley,2001,38.628683,-92.5659635,1
4357,77700,Australia,Tasmania,Tasmania,2001,-31.95321805,152.55553581840277,0
4358,77704,Hungary,Villány,,2003,45.8697644,18.4555208,1
4359,77968,Austria,Steiermark,,2013,46.7267476,15.6282242,1
4360,78000,US,California,Adelaida District,2011,38.628683,-92.5659635,1
4361,78022,US,California,Cienega Valley,2015,38.628683,-92.5659635,1
4362,78043,US,California,Chalone,2015,38.628683,-92.5659635,1
4363,78167,France,Bordeaux,Côtes de Bourg,2011,44.841225,-0.5800364,1
4364,78339,Italy,Veneto,Bardolino Classico Superiore,2005,45.3045125,11.446266,1
4365,78422,Australia,South Australia,South Australia,2003,-34.7411213,138.6564373,0
4366,78448,Hungary,Villány,,2007,45.8697644,18.4555208,1
4367,78475,South Africa,Cederberg,,2008,-32.5005556,19.2569444,0
4368,78480,South Africa,Darling,,2007,-33.376426,18.379189,0
4369,78503,US,California,Santa Barbara-Monterey,2011,38.628683,-92.5659635,1
4370,78711,US,Arizona,Arizona,2012,30.7896348,-95.4679978,1
4371,78714,Australia,South Australia,Eden Valley,2011,-34.7411213,138.6564373,0
4372,78746,France,Bordeaux,Montagne-Saint-Émilion,2012,44.841225,-0.5800364,1
4373,78780,France,Bordeaux,Saint-Julien,2014,44.841225,-0.5800364,1
4374,78782,France,Bordeaux,Fronsac,2014,44.841225,-0.5800364,1
4375,78862,US,California,Contra Costa County,2007,38.628683,-92.5659635,1
4376,78883,US,California,Mokelumne River,2007,38.628683,-92.5659635,1
4377,78896,US,Oregon,Walla Walla Valley (OR),2015,45.4206749,-122.670649,1
4378,78916,Spain,Catalonia,Tarragona,2001,41.9748222,3.2089753,1
4379,78926,France,Bordeaux,Bordeaux Blanc,2001,44.841225,-0.5800364,1
4380,78931,US,California,Dunnigan Hills,2000,38.628683,-92.5659635,1
4381,78939,Australia,Victoria,Victoria,1999,-21.2309116,148.9741517,0
4382,79155,Spain,Levante,Utiel-Requena,2015,37.89502725,-4.760875040624836,1
4383,79254,France,Bordeaux,Entre-Deux-Mers,2016,44.841225,-0.5800364,1
4384,79302,US,California,Alexander Valley,1990,38.628683,-92.5659635,1
4385,79328,New Zealand,Wairarapa,,2012,-40.8812775,175.7098432,0
4386,79379,Italy,Sicily & Sardinia,Erice,2008,40.0473963,8.2869829,1
4387,79413,Austria,Weinviertel,,2009,48.4653367,16.28614802566092,1
4388,79415,Germany,Franken,,2010,50.90197445,12.613723504582538,1
4389,79436,France,Beaujolais,Morgon,2007,46.1186123,4.6156707,1
4390,79550,Chile,Peumo,,2014,-34.3959163,-71.1694264,0
4391,79581,South Africa,Tulbagh,,2010,-33.285059,19.140667,0
4392,79589,Brazil,Pinto Bandeira,,2012,-29.0977191,-51.4498258,0
4393,79597,France,Bordeaux,Côtes de Bourg,2016,44.841225,-0.5800364,1
4394,79599,US,Idaho,Idaho,2013,40.6536764,-79.3469844,1
4395,79657,France,Bordeaux,Haut-Médoc,2015,44.841225,-0.5800364,1
4396,79686,US,Virginia,Virginia,2005,47.52326,-92.536571,1
4397,79687,France,Beaujolais,Beaujolais-Villages,2006,46.1186123,4.6156707,1
4398,79699,Peru,Ica,,2014,-14.0640967,-75.7290915,0
4399,79722,France,Alsace,Crémant d'Alsace,1998,48.684872850000005,2.17560777527428,1
4400,79755,Italy,Veneto,Valpolicella Classico Superiore Ripasso,2005,45.3045125,11.446266,1
4401,79763,Italy,Veneto,Valpolicella Ripasso,2007,45.3045125,11.446266,1
4402,79788,Italy,Sicily & Sardinia,Carignano del Sulcis,2008,40.0473963,8.2869829,1
4403,79789,Italy,Sicily & Sardinia,Alcamo,2012,40.0473963,8.2869829,1
4404,79862,New Zealand,Wairarapa,,2014,-40.8812775,175.7098432,0
4405,79944,Portugal,Algarve,,2014,38.4057647,-8.5117061,1
4406,79964,Greece,Patras,,2008,38.246242,21.7350847,1
4407,80067,Germany,Nahe,,2010,53.7942267,10.13793,1
4408,80149,Australia,New South Wales,Hunter Valley,2015,-33.9175545,151.2291515,0
4409,80157,Portugal,Colares,,2013,38.7991807,-9.446217,1
4410,80168,US,California,Sonoma County-Monterey County-Santa Barbara County,2015,38.628683,-92.5659635,1
4411,80350,France,Bordeaux,Blaye Côtes de Bordeaux,2009,44.841225,-0.5800364,1
4412,80355,Australia,South Australia,McLaren Vale-Padthaway,2008,-34.7411213,138.6564373,0
4413,80396,Italy,Veneto,Soave Superiore,2008,45.3045125,11.446266,1
4414,80410,US,California,Lake County-Sonoma County,2010,38.628683,-92.5659635,1
4415,80497,Germany,Mosel,,1994,50.7810263,12.4780171,1
4416,80553,Chile,Puente Alto,,2009,-33.6095279,-70.5754736,0
4417,80596,Turkey,Elazığ,,2011,38.6747164,39.2227135,1
4418,80650,Australia,New South Wales,Hunter Valley,2005,-33.9175545,151.2291515,0
4419,80663,Spain,Catalonia,Alella,2011,41.9748222,3.2089753,1
4420,80762,France,Bordeaux,Crémant de Bordeaux,2014,44.841225,-0.5800364,1
4421,80874,South Africa,Helderberg,,1999,-34.0494444,18.8344444,0
4422,80882,US,California,Mendocino County,1998,38.628683,-92.5659635,1
4423,80883,New Zealand,New Zealand,,2002,-41.2710849,173.2836756,0
4424,81115,Italy,Sicily & Sardinia,Erice,2009,40.0473963,8.2869829,1
4425,81190,Italy,Veneto,Rosso del Veronese,2009,45.3045125,11.446266,1
4426,81299,France,Beaujolais,Fleurie,2007,46.1186123,4.6156707,1
4427,81308,US,California,Chiles Valley,2005,38.628683,-92.5659635,1
4428,81311,US,California,Mendocino-Amador,2005,38.628683,-92.5659635,1
4429,81376,US,California,South Coast,1999,38.628683,-92.5659635,1
4430,81377,US,California,Sonoma,2000,38.628683,-92.5659635,1
4431,81381,US,California,Fair Play,1999,38.628683,-92.5659635,1
4432,81584,US,California,Napa-Mendocino-Sonoma-Marin,2009,38.628683,-92.5659635,1
4433,81614,Italy,Sicily & Sardinia,Cerasuolo di Vittoria Classico,2007,40.0473963,8.2869829,1
4434,81756,US,California,Sonoma,2013,38.628683,-92.5659635,1
4435,81844,France,Bordeaux,Moulis-en-Médoc,2008,44.841225,-0.5800364,1
4436,81926,France,Bordeaux,Sauternes,2013,44.841225,-0.5800364,1
4437,81987,US,California,Monterey,2003,38.628683,-92.5659635,1
4438,81990,Spain,Catalonia,Pla de Bages,2002,41.9748222,3.2089753,1
4439,82145,New Zealand,Gisborne,,2015,-38.661326,178.0206487,0
4440,82426,France,Provence,Coteaux Varois,2009,46.0974492,4.5808081,1
4441,82612,US,California,El Dorado County,2005,38.628683,-92.5659635,1
4442,82706,US,California,Ben Lomond Mountain,2007,38.628683,-92.5659635,1
4443,82849,Croatia,Hvar,,2012,43.17389195,16.55652349457852,1
4444,82894,Chile,Casablanca & Leyda Valleys,,2011,33.5950627,-71.6288148,1
4445,83067,Australia,New South Wales,Hunter Valley,2002,-33.9175545,151.2291515,0
4446,83068,US,California,Santa Lucia Highlands,1999,38.628683,-92.5659635,1
4447,83069,US,California,Anderson Valley,2001,38.628683,-92.5659635,1
4448,83070,Australia,South Australia,Piccadilly Valley,2001,-34.7411213,138.6564373,0
4449,83071,US,California,Sonoma Coast,1999,38.628683,-92.5659635,1
4450,83078,US,California,Mendocino Ridge,2001,38.628683,-92.5659635,1
4451,83080,US,California,Redwood Valley,1999,38.628683,-92.5659635,1
4452,83090,Australia,New South Wales,Hunter Valley,2001,-33.9175545,151.2291515,0
4453,83092,Australia,Victoria,Victoria,2002,-21.2309116,148.9741517,0
4454,83232,Italy,Sicily & Sardinia,Monica di Sardegna,2011,40.0473963,8.2869829,1
4455,83291,US,California,Solano County,2010,38.628683,-92.5659635,1
4456,83348,US,Washington,Columbia Gorge (WA),2007,38.8950368,-77.0365427,1
4457,83375,South Africa,Constantia,,2005,-34.0283333,18.4155556,0
4458,83390,Italy,Veneto,Valpolicella Superiore,2004,45.3045125,11.446266,1
4459,83396,Italy,Veneto,Valpolicella Ripasso Valpantena Superiore,2008,45.3045125,11.446266,1
4460,83447,Austria,Austria,,2009,47.8356897,14.221707888560598,1
4461,83455,US,America,,2003,33.737886,-87.2525024,1
4462,83463,US,California,Green Valley,1997,38.628683,-92.5659635,1
4463,83737,US,California,Yorkville Highlands,2006,38.628683,-92.5659635,1
4464,83808,Australia,South Australia,Southern Fleurieu,2009,-34.7411213,138.6564373,0
4465,83952,New Zealand,Gisborne,,2000,-38.661326,178.0206487,0
4466,83962,US,California,Knights Valley,1998,38.628683,-92.5659635,1
4467,83968,Australia,Victoria,Mornington Peninsula,2000,-21.2309116,148.9741517,0
4468,83978,Australia,South Australia,Padthaway,1999,-34.7411213,138.6564373,0
4469,83979,US,New York,Long Island,2000,40.7127281,-74.0060152,1
4470,84013,Italy,Veneto,Conegliano Valdobbiadene Prosecco Superiore,2013,45.3045125,11.446266,1
4471,84170,France,Champagne,Champagne,2013,45.831944,-0.906667,1
4472,84224,Italy,Sicily & Sardinia,Cerasuolo di Vittoria Classico,2013,40.0473963,8.2869829,1
4473,84379,Italy,Veneto,Valdadige,2008,45.3045125,11.446266,1
4474,84825,Germany,Rheingau,,2004,50.0442658,8.1915377,1
4475,84867,Uruguay,Progreso,,2009,-34.6798644,-56.2154727,0
4476,84894,US,California,Dunnigan Hills,2016,38.628683,-92.5659635,1
4477,84908,US,Washington,Red Mountain,2016,38.8950368,-77.0365427,1
4478,84914,Italy,Veneto,Veronese,2014,45.3045125,11.446266,1
4479,84937,Australia,Victoria,Bendigo,2007,-21.2309116,148.9741517,0
4480,84986,Italy,Sicily & Sardinia,Sardinia,2010,40.0473963,8.2869829,1
4481,85050,Australia,New South Wales,Tumbarumba,2009,-33.9175545,151.2291515,0
4482,85065,Chile,Molina,,2010,-35.1139703,-71.2799798,0
4483,85131,Germany,Pfalz,,2004,53.8156324,13.3702287,1
4484,85145,US,California,Howell Mountain,2002,38.628683,-92.5659635,1
4485,85309,South Africa,Elgin,,2013,-34.1486111,19.0427778,0
4486,85337,Australia,New South Wales,New South Wales,2007,-33.9175545,151.2291515,0
4487,85365,Australia,Victoria,Heathcote,2006,-21.2309116,148.9741517,0
4488,85393,US,California,Sonoma Coast,2004,38.628683,-92.5659635,1
4489,85403,Portugal,Minho,,2007,41.6347151,-8.1425725,1
4490,85416,Canada,British Columbia,Okanagan Valley,2006,49.25839375,-123.24658161001928,1
4491,85418,Italy,Veneto,Amarone della Valpolicella Classico,2000,45.3045125,11.446266,1
4492,85450,US,California,York Mountain,2006,38.628683,-92.5659635,1
4493,85456,South Africa,Darling,,2006,-33.376426,18.379189,0
4494,85529,US,California,High Valley,2011,38.628683,-92.5659635,1
4495,85551,US,California,Potter Valley,2011,38.628683,-92.5659635,1
4496,85575,US,California,Sonoma County-San Joaquin County,2011,38.628683,-92.5659635,1
4497,85586,US,California,Chiles Valley,2014,38.628683,-92.5659635,1
4498,85620,Portugal,Madeira,,1995,32.751750099999995,-16.98174865726062,1
4499,85706,US,California,Humboldt County,2009,38.628683,-92.5659635,1
4500,85722,Chile,Buin,,2008,-33.7319741,-70.7419619,0
4501,85857,Italy,Veneto,Veronese,2005,45.3045125,11.446266,1
4502,86036,US,California,Russian River Valley,1994,38.628683,-92.5659635,1
4503,86043,US,Oregon,Yamhill County,1998,45.4206749,-122.670649,1
4504,86044,US,Oregon,Polk County,1998,45.4206749,-122.670649,1
4505,86103,Greece,Crete,,2005,35.3084952,24.46334231842296,1
4506,86108,New Zealand,Kumeu,,2014,-36.7753095,174.5546604,0
4507,86243,Australia,South Australia,Henty,2004,-34.7411213,138.6564373,0
4508,86246,Spain,Catalonia,Conca de Barberà,2001,41.9748222,3.2089753,1
4509,86364,Uruguay,Montevideo,,2012,-34.9058916,-56.1913095,0
4510,86413,US,California,Yolo County,2008,38.628683,-92.5659635,1
4511,86580,France,Bordeaux,Côtes de Castillon,2006,44.841225,-0.5800364,1
4512,86583,Australia,New South Wales,New South Wales,2011,-33.9175545,151.2291515,0
4513,86633,Spain,Andalucia,Montilla-Moriles,2014,37.4645318,-5.3443621,1
4514,86806,Spain,Levante,Valencia,2003,37.89502725,-4.760875040624836,1
4515,86839,Italy,Veneto,San Martino della Battaglia,2013,45.3045125,11.446266,1
4516,86879,Chile,Requinoa,,1997,-34.2848586,-70.8175128,0
4517,86880,Australia,New South Wales,Mudgee,1999,-33.9175545,151.2291515,0
4518,86886,Australia,New South Wales,Hunter Valley,2000,-33.9175545,151.2291515,0
4519,86915,Chile,Chile,,2000,-33.4377756,-70.6504502,0
4520,86916,US,New York,"The Hamptons, Long Island",2000,40.7127281,-74.0060152,1
4521,87237,Italy,Sicily & Sardinia,Noto,2009,40.0473963,8.2869829,1
4522,87252,Spain,Andalucia,Montilla-Moriles,2008,37.4645318,-5.3443621,1
4523,87327,Spain,Catalonia,Priorat,2000,41.9748222,3.2089753,1
4524,87371,Australia,Victoria,Geelong,2010,-21.2309116,148.9741517,0
4525,87670,US,California,Cucamonga Valley,2011,38.628683,-92.5659635,1
4526,87768,Australia,Victoria,Alpine Valleys,2014,-21.2309116,148.9741517,0
4527,87925,Spain,Levante,Jumilla,2016,37.89502725,-4.760875040624836,1
4528,87965,US,Arizona,Cochise County,2012,30.7896348,-95.4679978,1
4529,87983,US,California,Paicines,2014,38.628683,-92.5659635,1
4530,87999,Italy,Sicily & Sardinia,Cannonau di Sardegna,2008,40.0473963,8.2869829,1
4531,88010,South Africa,Wellington,,2011,-33.643055,19.010556,0
4532,88255,Spain,Galicia,Ribeira Sacra,2010,42.8804219,-8.5458608,1
4533,88266,Spain,Andalucia,Vino de la Tierra de Cádiz,2005,37.4645318,-5.3443621,1
4534,88385,New Zealand,Kumeu,,2006,-36.7753095,174.5546604,0
4535,88432,US,California,San Bernabe,2013,38.628683,-92.5659635,1
4536,88498,Portugal,Algarve,,2015,38.4057647,-8.5117061,1
4537,88559,US,California,River Junction,2012,38.628683,-92.5659635,1
4538,88756,Italy,Veneto,Soave Superiore,2007,45.3045125,11.446266,1
4539,88772,Australia,Victoria,Victoria,2010,-21.2309116,148.9741517,0
4540,88792,US,Pennsylvania,Pennsylvania,2006,30.8713577,-88.0482706,1
4541,88836,US,Vermont,Vermont,2006,40.2942106,-90.4279033,1
4542,88841,US,Ohio,Grand River Valley,2007,41.5575349,-89.4609276,1
4543,88897,Austria,Südsteiermark,,2009,46.774124,15.667152141167598,1
4544,88958,US,California,Paso Robles Willow Creek District,2016,38.628683,-92.5659635,1
4545,89018,Italy,Sicily & Sardinia,Vittoria,2016,40.0473963,8.2869829,1
4546,89066,Greece,Epanomi,,2013,40.4280217,22.928308,1
4547,89127,Spain,Galicia,Monterrei,2008,42.8804219,-8.5458608,1
4548,89375,Australia,Victoria,Nagambie Lakes,2006,-21.2309116,148.9741517,0
4549,89490,US,New York,"The Hamptons, Long Island",2012,40.7127281,-74.0060152,1
4550,89517,France,Bordeaux,Bordeaux Rosé,2001,44.841225,-0.5800364,1
4551,89519,Australia,Victoria,Rutherglen,1993,-21.2309116,148.9741517,0
4552,89653,Australia,Victoria,Strathbogie Ranges,2012,-21.2309116,148.9741517,0
4553,89934,Australia,South Australia,Kangaroo Island,2007,-34.7411213,138.6564373,0
4554,89954,Hungary,Sopron,,2009,47.6803063,16.5983457,1
4555,89979,England,England,,2012,52.1911849,-2.2206585,1
4556,90185,US,California,Sonoma-Napa,2009,38.628683,-92.5659635,1
4557,90330,Germany,Württemberg,,2012,48.713700200000005,8.904403885266259,1
4558,90374,Spain,Catalonia,Conca de Barberà,2008,41.9748222,3.2089753,1
4559,90382,US,California,Napa County,2014,38.628683,-92.5659635,1
4560,90395,US,Washington,Wahluke Slope,2016,38.8950368,-77.0365427,1
4561,90464,US,California,San Bernabe,2012,38.628683,-92.5659635,1
4562,90656,Italy,Veneto,Rosso del Veronese,2012,45.3045125,11.446266,1
4563,90752,US,California,Fiddletown,2007,38.628683,-92.5659635,1
4564,90839,US,California,Napa-Amador,2004,38.628683,-92.5659635,1
4565,90860,Chile,Peumo,,2005,-34.3959163,-71.1694264,0
4566,90890,Italy,Veneto,Soave Superiore,2013,45.3045125,11.446266,1
4567,90929,US,California,York Mountain,2009,38.628683,-92.5659635,1
4568,90935,US,California,Napa-Mendocino-Sonoma-Marin,2004,38.628683,-92.5659635,1
4569,90962,Australia,South Australia,Piccadilly Valley,2003,-34.7411213,138.6564373,0
4570,90997,US,California,Paso Robles,2002,38.628683,-92.5659635,1
4571,91058,US,California,Clear Lake,2006,38.628683,-92.5659635,1
4572,91064,US,California,Clear Lake,2007,38.628683,-92.5659635,1
4573,91204,France,Beaujolais,Chénas,2012,46.1186123,4.6156707,1
4574,91303,US,California,Madera,2012,38.628683,-92.5659635,1
4575,91326,Australia,South Australia,Padthaway,2014,-34.7411213,138.6564373,0
4576,91379,US,California,Napa County-Sonoma County-Lake County,2014,38.628683,-92.5659635,1
4577,91386,Italy,Veneto,Valpolicella Classico Superiore Ripasso,2015,45.3045125,11.446266,1
4578,91391,Morocco,Zenata,,2015,33.60920415,-7.4329080578919005,1
4579,91403,Italy,Veneto,Venezia,2012,45.3045125,11.446266,1
4580,91422,France,Beaujolais,Chiroubles,2012,46.1186123,4.6156707,1
4581,91626,Chile,Apalta,,2014,-34.3392193,-70.868125,0
4582,91633,Australia,Victoria,Grampians,2015,-21.2309116,148.9741517,0
4583,91634,Portugal,Dão,,2006,39.9375585,-7.8638768,1
4584,91795,US,California,Santa Cruz Mountains,2003,38.628683,-92.5659635,1
4585,91797,US,California,Northern Sonoma,2004,38.628683,-92.5659635,1
4586,91820,US,California,Dunnigan Hills,2005,38.628683,-92.5659635,1
4587,92005,US,California,Arroyo Seco,2005,38.628683,-92.5659635,1
4588,92020,Australia,New South Wales,New South Wales,2005,-33.9175545,151.2291515,0
4589,92044,US,California,Shenandoah Valley (CA),1995,38.628683,-92.5659635,1
4590,92052,New Zealand,Nelson,,2001,-41.2710849,173.2836756,0
4591,92060,France,Provence,Côtes de Provence,2000,46.0974492,4.5808081,1
4592,92067,France,Provence,Côtes de Provence,2001,46.0974492,4.5808081,1
4593,92117,Germany,Mittelrhein,,2011,50.1249063,7.620378374028331,1
4594,92121,Italy,Sicily & Sardinia,Nasco di Cagliari,2014,40.0473963,8.2869829,1
4595,92159,South Africa,Tulbagh,,2002,-33.285059,19.140667,0
4596,92344,Italy,Sicily & Sardinia,Etna,1999,40.0473963,8.2869829,1
4597,92483,France,Bordeaux,Puisseguin Saint-Émilion,2009,44.841225,-0.5800364,1
4598,92632,US,California,Ben Lomond Mountain,2011,38.628683,-92.5659635,1
4599,92916,New Zealand,Nelson,,2016,-41.2710849,173.2836756,0
4600,93103,Uruguay,Progreso,,2007,-34.6798644,-56.2154727,0
4601,93117,Germany,Ahr,,2011,50.5032704,7.8671361,1
4602,93370,US,California,River Junction,2014,38.628683,-92.5659635,1
4603,93371,US,New York,Hudson River Region,2011,40.7127281,-74.0060152,1
4604,93410,Spain,Andalucia,Montilla-Moriles,2003,37.4645318,-5.3443621,1
4605,93434,Austria,Vienna,,2010,48.2083537,16.3725042,1
4606,93466,Italy,Sicily & Sardinia,Vittoria Frappato,2009,40.0473963,8.2869829,1
4607,93501,France,Bordeaux,Graves,2004,44.841225,-0.5800364,1
4608,93513,US,Oregon,Oregon,2004,45.4206749,-122.670649,1
4609,93586,Italy,Veneto,Soave Colli Scaligeri,2015,45.3045125,11.446266,1
4610,93688,Brazil,Vale dos Vinhedos,,2009,-29.18157965,-51.58327780130589,0
4611,93733,US,California,Santa Cruz County,2007,38.628683,-92.5659635,1
4612,93777,Austria,Wachau,,2005,48.3275563,15.41162578949626,1
4613,93822,Italy,Veneto,Colli di Conegliano,2006,45.3045125,11.446266,1
4614,93829,US,California,Mendocino Ridge,2008,38.628683,-92.5659635,1
4615,93871,US,California,El Dorado County,2008,38.628683,-92.5659635,1
4616,93941,US,California,High Valley,2008,38.628683,-92.5659635,1
4617,94038,New Zealand,Wairau Valley,,2012,-41.5635411,173.5314071,0
4618,94105,France,Bordeaux,Premieres Côtes de Bordeaux,2007,44.841225,-0.5800364,1
4619,94257,Italy,Veneto,Valpolicella Classico,2008,45.3045125,11.446266,1
4620,94340,US,California,Sonoma-Santa Barbara-Mendocino,2011,38.628683,-92.5659635,1
4621,94403,Italy,Veneto,Marca Trevigiana,2008,45.3045125,11.446266,1
4622,94412,US,California,Napa-Mendocino-Sonoma,2007,38.628683,-92.5659635,1
4623,94679,Austria,Austria,,2010,47.8356897,14.221707888560598,1
4624,94801,US,California,Redwood Valley,2008,38.628683,-92.5659635,1
4625,94821,US,California,Temecula,2009,38.628683,-92.5659635,1
4626,94834,Australia,New South Wales,Hunter Valley,2003,-33.9175545,151.2291515,0
4627,94854,Turkey,Ankara,,2011,39.9207886,32.8540482,1
4628,95138,Austria,Austria,,2014,47.8356897,14.221707888560598,1
4629,95151,France,Bordeaux,Puisseguin Saint-Émilion,2012,44.841225,-0.5800364,1
4630,95285,US,California,York Mountain,2008,38.628683,-92.5659635,1
4631,95308,Portugal,Bucelas,,2011,38.9016248,-9.118728,1
4632,95581,US,California,Dunnigan Hills,2009,38.628683,-92.5659635,1
4633,95583,Chile,Molina,,2008,-35.1139703,-71.2799798,0
4634,95758,US,California,Napa-Mendocino-Sonoma,2006,38.628683,-92.5659635,1
4635,95818,US,California,Alta Mesa,2014,38.628683,-92.5659635,1
4636,96016,US,California,Arroyo Seco,2001,38.628683,-92.5659635,1
4637,96023,South Africa,South Africa,,2000,-23.0379481,30.6493787,0
4638,96030,South Africa,Helderberg,,2000,-34.0494444,18.8344444,0
4639,96031,Spain,Catalonia,Alella,2002,41.9748222,3.2089753,1
4640,96032,Australia,Victoria,Nagambie Lakes,2013,-21.2309116,148.9741517,0
4641,96331,Italy,Sicily & Sardinia,Contea di Sclafani,2010,40.0473963,8.2869829,1
4642,96400,France,Provence,Vin de Pays des Maures,2014,46.0974492,4.5808081,1
4643,96473,Greece,Cephalonia,,2007,38.2379344,20.560883,1
4644,96500,Spain,Galicia,Monterrei,2011,42.8804219,-8.5458608,1
4645,96557,France,Bordeaux,Sainte-Foy Bordeaux,2009,44.841225,-0.5800364,1
4646,96593,South Africa,Stellenbosch,,1996,-33.934444,18.869167,0
4647,96595,France,Provence,Côtes de Provence,1997,46.0974492,4.5808081,1
4648,96607,Canada,Ontario,Niagara Peninsula,1998,47.26468685,-53.92039475377365,1
4649,96616,US,California,Carmel Valley,1997,38.628683,-92.5659635,1
4650,96620,France,Provence,Côtes de Provence,1996,46.0974492,4.5808081,1
4651,96651,Australia,Victoria,Strathbogie Ranges,2009,-21.2309116,148.9741517,0
4652,96686,US,Oregon,Rogue Valley,2004,45.4206749,-122.670649,1
4653,96718,US,California,Mokelumne River,2008,38.628683,-92.5659635,1
4654,96759,Bosnia and Herzegovina,Mostar,,2011,43.3435855,17.8076584,1
4655,96922,US,California,Napa County-Sonoma County-Lake County,2013,38.628683,-92.5659635,1
4656,97075,Portugal,Algarve,,2008,38.4057647,-8.5117061,1
4657,97091,US,California,Northern Sonoma,2016,38.628683,-92.5659635,1
4658,97102,Hungary,Eger,,2012,47.8989887,20.3743665,1
4659,97259,US,Washington,Columbia Gorge (WA),2011,38.8950368,-77.0365427,1
4660,97334,Italy,Sicily & Sardinia,Vermentino di Sardegna,2006,40.0473963,8.2869829,1
4661,97335,Australia,New South Wales,Southern Highlands,2004,-33.9175545,151.2291515,0
4662,97367,Portugal,Minho,,2010,41.6347151,-8.1425725,1
4663,97386,US,California,Clear Lake,2010,38.628683,-92.5659635,1
4664,97470,Italy,Veneto,Recioto di Soave,2013,45.3045125,11.446266,1
4665,97481,Portugal,Palmela,,2009,38.569601,-8.9011653,1
4666,97482,Italy,Veneto,Prosecco di Valdobbiadene Superiore,2012,45.3045125,11.446266,1
4667,97609,Portugal,Madeira,,2002,32.751750099999995,-16.98174865726062,1
4668,97631,Portugal,Madeira,,2008,32.751750099999995,-16.98174865726062,1
4669,97692,Italy,Veneto,Recioto della Valpolicella Classico,2003,45.3045125,11.446266,1
4670,97757,US,California,Napa County-Sonoma County,2007,38.628683,-92.5659635,1
4671,97815,France,Beaujolais,Beaujolais Blanc,2010,46.1186123,4.6156707,1
4672,97821,France,Beaujolais,Régnié,2010,46.1186123,4.6156707,1
4673,98083,Italy,Veneto,Piave,2014,45.3045125,11.446266,1
4674,98193,Austria,Eisenberg,,2011,48.5829498,15.4800686,1
4675,98213,US,California,Santa Barbara,2012,38.628683,-92.5659635,1
4676,98628,Italy,Veneto,Soave,2008,45.3045125,11.446266,1
4677,98640,Italy,Sicily & Sardinia,Sardinia,1995,40.0473963,8.2869829,1
4678,98648,Italy,Veneto,Amarone della Valpolicella,1995,45.3045125,11.446266,1
4679,98656,US,California,Arroyo Grande Valley,1994,38.628683,-92.5659635,1
4680,98661,Italy,Sicily & Sardinia,Cannonau di Sardegna,1997,40.0473963,8.2869829,1
4681,98665,Italy,Sicily & Sardinia,Isola dei Nuraghi,1996,40.0473963,8.2869829,1
4682,98860,Romania,Dealu Mare,,2007,46.7202291,23.1579285,1
4683,98900,Italy,Veneto,Bardolino,2016,45.3045125,11.446266,1
4684,98902,US,Virginia,Virginia,1997,47.52326,-92.536571,1
4685,98959,Australia,South Australia,Coonawarra,2007,-34.7411213,138.6564373,0
4686,99047,Italy,Sicily & Sardinia,Menfi,2013,40.0473963,8.2869829,1
4687,99105,Canada,Ontario,Niagara Peninsula,1997,47.26468685,-53.92039475377365,1
4688,99157,Italy,Veneto,Lison-Pramaggiore,2005,45.3045125,11.446266,1
4689,99229,France,Bordeaux,Cadillac,2009,44.841225,-0.5800364,1
4690,99292,Chile,Puente Alto,,2007,-33.6095279,-70.5754736,0
4691,99427,Greece,Nemea,,2014,37.8209952,22.6613055,1
4692,99594,Italy,Sicily & Sardinia,Contessa Entellina,2011,40.0473963,8.2869829,1
4693,99823,US,Oregon,Walla Walla Valley (OR),2006,45.4206749,-122.670649,1
4694,99828,US,California,Cole Ranch,2007,38.628683,-92.5659635,1
4695,99863,Italy,Veneto,Valpolicella Ripasso,2006,45.3045125,11.446266,1
4696,99920,US,Texas,Texas,2008,40.3606638,-74.3693157,1
4697,99936,US,Ohio,Isle St. George,2005,41.5575349,-89.4609276,1
4698,99941,US,Michigan,Leelanau Peninsula,2006,41.7075394,-86.8950297,1
4699,99962,Greece,Epanomi,,2008,40.4280217,22.928308,1
4700,99974,Italy,Veneto,Valdobbiadene Superiore di Cartizze,2009,45.3045125,11.446266,1
4701,100017,US,California,Napa-Sonoma,1999,38.628683,-92.5659635,1
4702,100096,US,Virginia,Shenandoah Valley,2008,47.52326,-92.536571,1
4703,100213,US,California,Livermore Valley,2016,38.628683,-92.5659635,1
4704,100445,US,Ohio,Grand River Valley,2006,41.5575349,-89.4609276,1
4705,100465,US,New Mexico,New Mexico,2004,39.6034351,-76.9488691,1
4706,100468,Canada,Ontario,Short Hills Bench,2007,47.26468685,-53.92039475377365,1
4707,100471,US,Iowa,Iowa,2006,30.2368772,-93.0137569,1
4708,100563,US,California,Paicines,2015,38.628683,-92.5659635,1
4709,100582,US,California,Solano County,2007,38.628683,-92.5659635,1
4710,100583,US,California,Napa-Sonoma,2006,38.628683,-92.5659635,1
4711,100589,Portugal,Palmela,,2002,38.569601,-8.9011653,1
4712,100661,France,Bordeaux,Lalande de Pomerol,2006,44.841225,-0.5800364,1
